 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Welcome to HYDRUS-1D                                                  *
 *                                                                      *
 *                                                                      *
 ************************************************************************


 Program parameters
 ==================
 Max. iterations.....................(MIT)...............  0
 No. of observations.................(NOBb).............1529


 Soil hydraulic properties
 =========================
 Residual moisture content...........(WCR)............     0.031
 Saturated moisture content..........(WCS)............     0.338
 First coefficient...................(ALPHA)..........     0.020
 Second coefficient..................(N)..............     1.424
 Saturated conductivity..............(CONDS).......... .1337E+01
 Pore connectivity factor............(L)..............     0.500


 Observed Quantity 
 ==================
    Obs     Time    Quantity     Type  Position   Weight
  698   1418.000       0.19262      0.26872     -0.07610     2     1
  699   1419.000       0.19001      0.26793     -0.07793     2     1
  700   1420.000       0.18760      0.26707     -0.07946     2     1
  701   1421.000       0.18619      0.26618     -0.07999     2     1
  702   1422.000       0.18484      0.26522     -0.08038     2     1
  703   1423.000       0.18392      0.26425     -0.08033     2     1
  704   1424.000       0.18279      0.26327     -0.08049     2     1
  705   1425.000       0.18165      0.26228     -0.08063     2     1
  706   1426.000       0.17973      0.26120     -0.08147     2     1
  707   1427.000       0.17696      0.26001     -0.08305     2     1
  708   1428.000       0.17404      0.25872     -0.08469     2     1
  709   1429.000       0.16898      0.25735     -0.08838     2     1
  710   1430.000       0.16382      0.25606     -0.09223     2     1
  711   1431.000       0.15931      0.25489     -0.09558     2     1
  712   1432.000       0.15414      0.25374     -0.09960     2     1
  713   1433.000       0.14975      0.25274     -0.10300     2     1
  714   1434.000       0.14709      0.25186     -0.10477     2     1
  715   1435.000       0.14529      0.25109     -0.10580     2     1
  716   1436.000       0.14364      0.25040     -0.10676     2     1
  717   1437.000       0.14198      0.24977     -0.10778     2     1
  718   1438.000       0.14134      0.24916     -0.10781     2     1
  719   1439.000       0.14076      0.24856     -0.10780     2     1
  720   1440.000       0.14040      0.24799     -0.10758     2     1
  721   1441.000       0.13990      0.24743     -0.10753     2     1
  722   1442.000       0.13961      0.24688     -0.10727     2     1
  723   1443.000       0.13938      0.24635     -0.10697     2     1
  724   1444.000       0.13888      0.24582     -0.10694     2     1
  725   1445.000       0.13830      0.24531     -0.10700     2     1
  726   1446.000       0.13844      0.24475     -0.10631     2     1
  727   1447.000       0.14038      0.24421     -0.10383     2     1
  728   1448.000       0.14109      0.24367     -0.10258     2     1
  729   1449.000       0.14868      0.24310     -0.09443     2     1
  730   1450.000       0.15609      0.24251     -0.08642     2     1
  731   1451.000       0.16301      0.24185     -0.07883     2     1
  732   1452.000       0.16777      0.24122     -0.07345     2     1
  733   1453.000       0.16720      0.24047     -0.07327     2     1
  734   1454.000       0.16343      0.23974     -0.07631     2     1
  735   1455.000       0.15965      0.23901     -0.07936     2     1
  736   1456.000       0.15809      0.23843     -0.08035     2     1
  737   1457.000       0.16500      0.23785     -0.07285     2     1
  738   1458.000       0.16770      0.23730     -0.06960     2     1
  739   1459.000       0.17257      0.23686     -0.06428     2     1
  740   1460.000       0.17903      0.23646     -0.05744     2     1
  741   1461.000       0.17996      0.23609     -0.05613     2     1
  742   1462.000       0.18075      0.23572     -0.05497     2     1
  743   1463.000       0.17843      0.23536     -0.05692     2     1
  744   1464.000       0.17583      0.23501     -0.05918     2     1
  745   1465.000       0.17378      0.23466     -0.06088     2     1
  746   1466.000       0.17237      0.23433     -0.06196     2     1
  747   1467.000       0.17082      0.23400     -0.06318     2     1
  748   1468.000       0.16947      0.23367     -0.06420     2     1
  749   1469.000       0.16798      0.23335     -0.06537     2     1
  750   1470.000       0.16685      0.23300     -0.06615     2     1
  751   1471.000       0.16593      0.23264     -0.06671     2     1
  752   1472.000       0.16813      0.23229     -0.06416     2     1
  753   1473.000       0.17159      0.23192     -0.06033     2     1
  754   1474.000       0.17391      0.23154     -0.05763     2     1
  755   1475.000       0.17300      0.23113     -0.05813     2     1
  756   1476.000       0.17102      0.23066     -0.05964     2     1
  757   1477.000       0.16798      0.23016     -0.06217     2     1
  758   1478.000       0.16465      0.22956     -0.06491     2     1
  759   1479.000       0.16175      0.22895     -0.06720     2     1
  760   1480.000       0.15898      0.22835     -0.06938     2     1
  761   1481.000       0.15549      0.22773     -0.07224     2     1
  762   1482.000       0.15264      0.22718     -0.07454     2     1
  763   1483.000       0.15072      0.22675     -0.07604     2     1
  764   1484.000       0.14915      0.22649     -0.07734     2     1
  765   1485.000       0.14822      0.22624     -0.07802     2     1
  766   1486.000       0.14729      0.22599     -0.07871     2     1
  767   1487.000       0.14657      0.22576     -0.07918     2     1
  768   1488.000       0.14607      0.22552     -0.07945     2     1
  769   1489.000       0.14542      0.22529     -0.07986     2     1
  770   1490.000       0.14478      0.22505     -0.08027     2     1
  771   1491.000       0.14413      0.22482     -0.08069     2     1
  772   1492.000       0.14384      0.22460     -0.08075     2     1
  773   1493.000       0.14349      0.22437     -0.08089     2     1
  774   1494.000       0.14291      0.22411     -0.08120     2     1
  775   1495.000       0.14248      0.22385     -0.08137     2     1
  776   1496.000       0.14254      0.22355     -0.08100     2     1
  777   1497.000       0.14253      0.22307     -0.08053     2     1
  778   1498.000       0.14067      0.22236     -0.08169     2     1
  779   1499.000       0.13808      0.22141     -0.08333     2     1
  780   1500.000       0.13335      0.22024     -0.08689     2     1
  781   1501.000       0.12799      0.21888     -0.09089     2     1
  782   1502.000       0.12508      0.21737     -0.09229     2     1
  783   1503.000       0.12478      0.21581     -0.09103     2     1
  784   1504.000       0.12184      0.21431     -0.09247     2     1
  785   1505.000       0.11952      0.21303     -0.09351     2     1
  786   1506.000       0.11583      0.21210     -0.09627     2     1
  787   1507.000       0.11395      0.21136     -0.09741     2     1
  788   1508.000       0.11111      0.21102     -0.09991     2     1
  789   1509.000       0.10958      0.21077     -0.10119     2     1
  790   1510.000       0.10885      0.21053     -0.10168     2     1
  791   1511.000       0.10777      0.21029     -0.10253     2     1
  792   1512.000       0.10756      0.21007     -0.10251     2     1
  793   1513.000       0.10846      0.20986     -0.10140     2     1
  794   1514.000       0.10818      0.20966     -0.10148     2     1
  795   1515.000       0.10782      0.20947     -0.10165     2     1
  796   1516.000       0.10716      0.20928     -0.10212     2     1
  797   1517.000       0.10744      0.20909     -0.10165     2     1
  798   1518.000       0.12741      0.20887     -0.08146     2     1
  799   1519.000       0.19122      0.20866     -0.01744     2     1
  800   1520.000       0.20428      0.20845     -0.00417     2     1
  801   1521.000       0.19511      0.20821     -0.01310     2     1
  802   1522.000       0.19151      0.20794     -0.01642     2     1
  803   1523.000       0.18771      0.20759     -0.01989     2     1
  804   1524.000       0.18122      0.20696     -0.02574     2     1
  805   1525.000       0.17225      0.20612     -0.03386     2     1
  806   1526.000       0.16264      0.20486     -0.04222     2     1
  807   1527.000       0.15352      0.20360     -0.05009     2     1
  808   1528.000       0.14411      0.20272     -0.05861     2     1
  809   1529.000       0.13830      0.20192     -0.06362     2     1
  810   1530.000       0.13111      0.20126     -0.07015     2     1
  811   1531.000       0.12639      0.20079     -0.07440     2     1
  812   1532.000       0.12344      0.20051     -0.07706     2     1
  813   1533.000       0.12150      0.20027     -0.07876     2     1
  814   1534.000       0.11943      0.20008     -0.08065     2     1
  815   1535.000       0.11842      0.19989     -0.08147     2     1
  816   1536.000       0.11784      0.19971     -0.08187     2     1
  817   1537.000       0.11755      0.19954     -0.08199     2     1
  818   1538.000       0.11698      0.19938     -0.08240     2     1
  819   1539.000       0.11676      0.19922     -0.08246     2     1
  820   1540.000       0.11619      0.19907     -0.08288     2     1
  821   1541.000       0.11605      0.19893     -0.08288     2     1
  822   1542.000       0.11590      0.19875     -0.08285     2     1
  823   1543.000       0.11596      0.19856     -0.08259     2     1
  824   1544.000       0.11589      0.19834     -0.08245     2     1
  825   1545.000       0.11702      0.19803     -0.08101     2     1
  826   1546.000       0.11764      0.19749     -0.07985     2     1
  827   1547.000       0.11783      0.19675     -0.07891     2     1
  828   1548.000       0.11743      0.19611     -0.07868     2     1
  829   1549.000       0.11525      0.19486     -0.07962     2     1
  830   1550.000       0.11409      0.19351     -0.07943     2     1
  831   1551.000       0.11555      0.19225     -0.07670     2     1
  832   1552.000       0.11470      0.19109     -0.07639     2     1
  833   1553.000       0.11377      0.18980     -0.07603     2     1
  834   1554.000       0.11130      0.18870     -0.07741     2     1
  835   1555.000       0.10891      0.18787     -0.07896     2     1
  836   1556.000       0.10519      0.18750     -0.08231     2     1
  837   1557.000       0.19455      0.19167      0.00288     2     1
  838   1558.000       0.21835      0.22853     -0.01018     2     1
  839   1559.000       0.20583      0.23650     -0.03067     2     1
  840   1560.000       0.19972      0.23813     -0.03842     2     1
  841   1561.000       0.19578      0.23835     -0.04258     2     1
  842   1562.000       0.19232      0.23817     -0.04585     2     1
  843   1563.000       0.19006      0.23795     -0.04788     2     1
  844   1564.000       0.18794      0.23777     -0.04982     2     1
  845   1565.000       0.18618      0.23764     -0.05146     2     1
  846   1566.000       0.18462      0.23749     -0.05286     2     1
  847   1567.000       0.18321      0.23733     -0.05411     2     1
  848   1568.000       0.18258      0.23712     -0.05455     2     1
  849   1569.000       0.18172      0.23671     -0.05499     2     1
